archive,file_bytes,sha256,included_in_release,name,experiment_key,plate,instrument_well,biological_sample,well_position,assay,cas_variant,cas_promoter,guide_promoter,direct_repeat,donor_recruitment,guide_id,strain,replicate,timepoint,generations,control,figure,paper_panel,source_table
cas12a_precision_editing_figure2_fcs.zip,1008200,3697c5e203012620532b28fc516cc24266b75b6887c37893244f9d0be6abe37e,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_E06.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,E06,E05,E05,GFP panel,FnCas12a,,SNR52,,Yes,E05,,1,6_gen,6.6,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,653560c66e423d0c9bd550b55564e3a8fb9c7a6b9857751a056abb0bc7b25c00,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_F04.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,F04,A09,A09,GFP panel,FnCas12a,,SNR52,,Yes,A09,,2,6_gen,7.2,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,665640fff5f21c640d4712e36cd972bdbe79ef8442987e52473e4f322001ba50,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_F05.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,F05,C04,C04,GFP panel,FnCas12a,,SNR52,,Yes,C04,,2,6_gen,6.8,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,521dc4dee34d188c84080c9149f4e479274b0d31a26cc06af08855e8840ec7ed,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_F06.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,F06,E05,E05,GFP panel,FnCas12a,,SNR52,,Yes,E05,,2,6_gen,7.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,fd25a1546775f02c27a793b6223b622a1a0600e5d3261c49e55b7c07c4723c98,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_G04.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,G04,A12,A12,GFP panel,FnCas12a,,SNR52,,Yes,A12,,1,6_gen,7.1,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,4c7ceac6643724d41f901c31803c4a39a1767e02eabf801df98684dcbeab3ab9,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_G05.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,G05,C05,C05,GFP panel,FnCas12a,,SNR52,,Yes,C05,,1,6_gen,7.5,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,1610960fba9734582cf33575e1dabb62e1e46f4ac9cd2f146cb7b168f2677a51,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_G06.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,G06,G03,G03,GFP panel,FnCas12a,,SNR52,,Yes,G03,,1,6_gen,4.7,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,159f7bd90b1d9b2d9ebc0427f0a6d452c4f196467d668570e9fdde0c3cb70fa7,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_H04.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,H04,A12,A12,GFP panel,FnCas12a,,SNR52,,Yes,A12,,2,6_gen,7.4,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,81ed48904a5ffe93b66fc95dd42732b056e8d4b1ab5543a26398000cf0f6694f,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_H05.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,H05,C05,C05,GFP panel,FnCas12a,,SNR52,,Yes,C05,,2,6_gen,7.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,c1fca787e2dea24f261cdb8c0eaf26817a37b4086f7f37d4d6decadd0e5a65cd,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2_Experiment_Group_snr_H06.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_timepoint2,H06,G03,G03,GFP panel,FnCas12a,,SNR52,,Yes,G03,,2,6_gen,6.2,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,28ab300c12a484bfed2360c2ac36b5fcb8039632b637150ffd5daf26a785fa75,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_A01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,A01,A01,A01,GFP panel,FnCas12a,,SNR52,,Yes,A01,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,0f91a4b24116a3f818abb772fc9dfd393a97c53ceeaceb39f6e7967733ac6b6a,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_A02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,A02,B05,B05,GFP panel,FnCas12a,,SNR52,,Yes,B05,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,b6466eb9604ccf15717b3e697f025f19f105dea619cdc161ab74d84254681d08,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_A03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,A03,E01,E01,GFP panel,FnCas12a,,SNR52,,Yes,E01,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,b37e287699d13416ef0f6ee469ffd282b5a02698a85b69eb89dd6ed4f8136312,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_A04.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,A04,H11,H11,GFP panel,FnCas12a,,SNR52,,Yes,H11,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,6e5e30351c49811330f675273526c2b4a1a00ce04555eba250726c389cec5999,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_B01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,B01,A01,A01,GFP panel,FnCas12a,,SNR52,,Yes,A01,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,b30742bcf490cc832a3b9c5c573796b940fee5d4b58230a980efb36aab3b5fcb,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_B02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,B02,B05,B05,GFP panel,FnCas12a,,SNR52,,Yes,B05,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,c18cd10966498fa51b0557a5fba7d1f39e9323e9ead07df95c3439f3e94ea57c,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_B03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,B03,E01,E01,GFP panel,FnCas12a,,SNR52,,Yes,E01,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,b8b651457ae85b7a23598b5ed2405dde00d8c03cfd86c4fa7347468367567c64,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_B04.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,B04,H11,H11,GFP panel,FnCas12a,,SNR52,,Yes,H11,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,96ef59fd94cf45d958e4d2d6766159c3862802f81ae70b6d3ee8e783cc82c985,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_C01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,C01,A04,A04,GFP panel,FnCas12a,,SNR52,,Yes,A04,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,4851eda6693ef32e22b82b168896d5369e1c88a0981e3363af8fa0d9ba17cb13,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_C02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,C02,C03,C03,GFP panel,FnCas12a,,SNR52,,Yes,C03,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,304d8261f08eaafce63616c57f19552ba2f1e94a4f743b14863d747acd6e8b62,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_C03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,C03,E02,E02,GFP panel,FnCas12a,,SNR52,,Yes,E02,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,3d36d508ef4b78fe7a9863dab66db4d71009f7817c83403c742bdcff564a5028,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_D01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,D01,A04,A04,GFP panel,FnCas12a,,SNR52,,Yes,A04,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,41044a8bd67bf3b162bad9c6c55012fb2e15c981fba0934d34d3709b79e04706,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_D02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,D02,C03,C03,GFP panel,FnCas12a,,SNR52,,Yes,C03,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,021c67a46b03762355f286312913e873be3cf2da630d1c2e1ea7852e893b2952,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_D03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,D03,E02,E02,GFP panel,FnCas12a,,SNR52,,Yes,E02,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,fa6f9e2e4d12eaeb4aebe5de76083ed15bc8c497912b3055d2576664363f2772,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_E01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,E01,A09,A09,GFP panel,FnCas12a,,SNR52,,Yes,A09,,1,scraped,0.0,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,77aeb1fd8b1c76b09a7d50addc0299d1f1f4f59665fc8c9f3852069e4f0735ec,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_E02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,E02,C04,C04,GFP panel,FnCas12a,,SNR52,,Yes,C04,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,dd8b88869c0de7f0085349e83e5741d930a30236dd52c2222843e2f641d4eac2,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_E03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,E03,E05,E05,GFP panel,FnCas12a,,SNR52,,Yes,E05,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,8cd1c69dd226c8dec5bd25d7d28dd82eff5223dfd63ff5a3e877d7fd4fb4de1d,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_F01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,F01,A09,A09,GFP panel,FnCas12a,,SNR52,,Yes,A09,,2,scraped,0.0,Yes,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,748af5a6c3b473ce56a3c259a03e3b7d54f557ef86d5a6282d5ef435949c5786,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_F02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,F02,C04,C04,GFP panel,FnCas12a,,SNR52,,Yes,C04,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,aea023fe9dc84db1bf30c8eef6e7a1ed923b185c65308714114a4424fc05e4f8,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_F03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,F03,E05,E05,GFP panel,FnCas12a,,SNR52,,Yes,E05,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,8deb5701b65314bf434647e89daaf15d90f4020c5fb0b7e58ddfb4156a2778b6,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_G01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,G01,A12,A12,GFP panel,FnCas12a,,SNR52,,Yes,A12,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,9fd023bce4f483e7d878daa85ce9ff4425674a8281669a690b1697a88359ddfe,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_G02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,G02,C05,C05,GFP panel,FnCas12a,,SNR52,,Yes,C05,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,f568a718a3429b2b4ade77eb82d60f225984bcb5491c5c261382bb65177677a0,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_G03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,G03,G03,G03,GFP panel,FnCas12a,,SNR52,,Yes,G03,,1,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,ca33147aa48566415adfa5e4ac0579c0669078fda257c6ae94acdecf27a98cc5,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_H01.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,H01,A12,A12,GFP panel,FnCas12a,,SNR52,,Yes,A12,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,fee1c85885d72100a536c07ba7d65f622e4b8383571d3c3c2bdae828b2d1ca27,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_H02.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,H02,C05,C05,GFP panel,FnCas12a,,SNR52,,Yes,C05,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure2_fcs.zip,1008200,e324d166b244a04f5aa0252d80560490e2a3b22b989e8be2c8380ae9686a49c0,True,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped_Experiment_Group_H03.fcs,fncas12a_snr_yes,AD_20241205_gfplib_fncas12a_lexA_snrrpr_scraped,H03,G03,G03,GFP panel,FnCas12a,,SNR52,,Yes,G03,,2,scraped,0.0,No,Figure 2,GFP panel replicate kinetics,results/01_gfp_library_transfer_counts/tables/gfp_lib_standardized_all_replicates.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,bdd0ad490be75b5540076ca9cfb0a924b0a59a0ebb049dc3580442b45f33ef67,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A10,ys286_T03,,OFF,enAsCas12a,PGK1,syn1,As_DR,,A71,ys286,2,11_gen,13.6099913,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,119555c6b97d8fd17ec04fbdeb281e03f9aa7d7e9f1f79cc6a53cadbdb573d9e,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A3,ys286_T03,,OFF,enAsCas12a,PGK1,SNR52,As_DR,,p136,ys286,1,11_gen,14.05273106,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,cf9a42396df6ad085983bc5b2126315d2a7f5d60185624a9ff8adf72209d838f,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A4,ys286_T03,,OFF,enAsCas12a,PGK1,SNR52,As_DR,,p136,ys286,2,11_gen,13.81461451,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,40419e3c9a368b4b7299657554fa9d7ce8c8e5825b695dbe294b68d453840c3c,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A5,ys286_T03,,OFF,enAsCas12a,PGK1,RPR1,As_DR,,A68,ys286,1,11_gen,12.75007049,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,6c1785dfef198a9c28c316d505a234490dc8dc8d72cd0c8179b19847e3cbde3b,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A6,ys286_T03,,OFF,enAsCas12a,PGK1,RPR1,As_DR,,A68,ys286,2,11_gen,13.27593824,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,9631e2e701a61338988ff56a8d186933a0f7433b3e453e227a2ffb9fda58cb94,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A7,ys286_T03,,OFF,enAsCas12a,PGK1,SCR1,As_DR,,A70,ys286,1,11_gen,11.55949181,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7b5b8e609bc548b0b578a567c29f96c5786ad2e3001521adc84c68949382a56e,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A8,ys286_T03,,OFF,enAsCas12a,PGK1,SCR1,As_DR,,A70,ys286,2,11_gen,12.17771851,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,6c6ddcbeb2f1ca098475079807f5421266842cbbebea846d5721e63246e46d52,True,VB_20240916_PGK1_proms_P2_Experiment_ys286_T03_A9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,A9,ys286_T03,,OFF,enAsCas12a,PGK1,syn1,As_DR,,A71,ys286,1,11_gen,14.00584908,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,2f5e9732b788659663cc64d450a0c927a23fedf66c5e51195733ea5a68fd8a48,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B10.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B10,ys289_T03,,OFF,FnCas12a,PGK1,syn1,As_DR,,A71,ys289,2,11_gen,10.26603689,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,4f286b42fdb317aa4361018ce9352acd7b18d2d9316c68c73a737a706d102b0b,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B3.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B3,ys289_T03,,OFF,FnCas12a,PGK1,SNR52,As_DR,,p136,ys289,1,11_gen,13.50462039,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,ab4457e4498f1282c3fa7e8ad020f4c7821e6801e7e4cd53b2f93cf3b9090263,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B4.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B4,ys289_T03,,OFF,FnCas12a,PGK1,SNR52,As_DR,,p136,ys289,2,11_gen,13.78168756,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7aa083a80a8f872ed73c60a9418c436c10eb1dfd4408508029e9ee111f978a9f,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B5.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B5,ys289_T03,,OFF,FnCas12a,PGK1,RPR1,As_DR,,A68,ys289,1,11_gen,12.84799691,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b640484c9e71e2a61be00a3d2dbeb73f13dde4ebbce8e35f51466ad557c044e1,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B6.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B6,ys289_T03,,OFF,FnCas12a,PGK1,RPR1,As_DR,,A68,ys289,2,11_gen,12.97842447,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,737624086ab5a9e4f8342e3456ab7d4d93e79e5ce2ca9fe2e8ed6e94de115a2c,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B7.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B7,ys289_T03,,OFF,FnCas12a,PGK1,SCR1,As_DR,,A70,ys289,1,11_gen,13.14567746,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,f6397fd0981c43b8e3246fd3b425b41f90da7b93b497ab91a2a52eb51a78a5e7,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B8.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B8,ys289_T03,,OFF,FnCas12a,PGK1,SCR1,As_DR,,A70,ys289,2,11_gen,13.58187845,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,9d94153aa4e2a4c17a5235f48d6bb7a6bf53f0469d546a8bffa7d1b43b8bd3c1,True,VB_20240916_PGK1_proms_P2_Experiment_ys289_T03_B9.fcs,guide_promoters_as_dr,VB_20240916_PGK1_proms_P2,B9,ys289_T03,,OFF,FnCas12a,PGK1,syn1,As_DR,,A71,ys289,1,11_gen,10.54843662,No,Figure 1,Guide-promoter comparison,processed_data/PGK1_proms_eff_colonies_20260311.csv
